Id,SalePrice
1461,125102.35942270493
1462,175814.00260190482
1463,193594.70417367492
1464,192785.12190755905
1465,198008.1355879823
1466,166760.53970317665
1467,170887.50715388168
1468,157408.57105049517
1469,189059.93997839652
1470,125342.294625709
1471,191489.7430210675
1472,93811.93715384002
1473,96298.91130974946
1474,144299.3146763692
1475,103286.64106541037
1476,347451.9847774004
1477,259746.58541998875
1478,302233.1989289974
1479,299936.70263711474
1480,490039.5095712536
1481,334283.27688583016
1482,207054.8627014871
1483,181344.01023127598
1484,155948.11256985282
1485,192255.07256888706
1486,192721.68483412606
1487,355473.0288592508
1488,230963.40488547122
1489,196400.74041473516
1490,258867.78351808866
1491,193147.82954061648
1492,99933.75166072662
1493,164052.0281125906
1494,311212.08346605446
1495,291206.9865193975
1496,232883.45943721087
1497,184447.40862038173
1498,186215.37872932665
1499,166608.62507603702
1500,157203.8029401053
1501,179913.86989649167
1502,140392.9514513699
1503,298100.94915699406
1504,235298.88628990043
1505,232514.38246615542
1506,184890.01133914693
1507,249727.5283100156
1508,197354.25772706183
1509,145912.1568118051
1510,148979.8904307097
1511,173269.06843911437
1512,172749.2557839877
1513,141801.04223055232
1514,154175.9261161037
1515,186978.4004781991
1516,148653.0675831227
1517,164647.09402508117
1518,129109.51884264064
1519,216167.1053407423
1520,127675.17271550153
1521,133943.57481790555
1522,180027.92906805748
1523,119645.6371383046
1524,125466.65141772096
1525,117406.83341906797
1526,109138.50611215181
1527,113178.95406473197
1528,123554.82403745905
1529,155463.77060361506
1530,183877.1089761074
1531,115087.1147333882
1532,97820.62567940698
1533,165090.8035640576
1534,116177.29794789512
1535,159079.069584492
1536,102654.58852219534
1537,68990.86242334938
1538,138290.9869144147
1539,173580.74537782563
1540,83983.02341409175
1541,133782.93257065138
1542,156695.6688483743
1543,196812.4255052867
1544,88071.2826315285
1545,114478.91715869593
1546,130950.01515007543
1547,136196.80245034487
1548,138421.58573503114
1549,127298.09776384677
1550,139626.344941425
1551,101370.80159089262
1552,155756.76732056538
1553,147781.97538056658
1554,109057.0175007903
1555,171794.95446105942
1556,80887.13962586985
1557,125488.79631944973
1558,96837.42843242276
1559,63523.74544256405
1560,146070.45751018103
1561,122408.26472049077
1562,131035.0509832272
1563,122718.78096260705
1564,170287.88085183498
1565,166851.11781054887
1566,237235.33615307984
1567,81270.31390433741
1568,237606.8954114648
1569,147643.58745337362
1570,128907.18988234228
1571,115401.81319714787
1572,142539.03844414934
1573,238867.32275345657
1574,125238.21490086938
1575,245511.75857104803
1576,233930.11061255317
1577,176156.386228656
1578,127617.55013843926
1579,166269.6614309768
1580,188413.09025745682
1581,159421.8073654974
1582,118596.77529967147
1583,302307.7330088764
1584,222172.99473094236
1585,132236.1440710446
1586,70822.3293907649
1587,102081.55592785224
1588,137573.44764668407
1589,103529.1835725289
1590,121074.49680853418
1591,102022.0105926319
1592,118651.8753386301
1593,118886.17096862855
1594,132789.0328841207
1595,116699.96488700823
1596,221774.340727305
1597,198677.34041978384
1598,223430.4566460861
1599,163339.8267332095
1600,165794.24396512815
1601,70530.68476247133
1602,111461.69544348508
1603,65369.71164701642
1604,280912.4852201138
1605,232805.57242874076
1606,172290.9351809013
1607,160958.78671268883
1608,224798.1498017112
1609,181162.93506393005
1610,152069.31437146998
1611,140180.61872115798
1612,177293.46721918802
1613,172184.6312034419
1614,113120.57343312047
1615,92562.07442185731
1616,84191.06097048377
1617,90443.74340089178
1618,136824.14044728654
1619,144800.90778273912
1620,164032.73305584674
1621,135412.73062944278
1622,141940.94354014102
1623,252681.22629210498
1624,216501.07593793696
1625,110703.03743657975
1626,169177.77716470705
1627,192871.1348634451
1628,259389.36676004116
1629,179450.43244595878
1630,366332.6056805298
1631,234284.5854883032
1632,258554.3593928965
1633,167267.0470250234
1634,182750.5055001849
1635,175657.58005313753
1636,148836.17156387214
1637,211866.81165733354
1638,187119.0934087985
1639,171001.15947177564
1640,246183.78853460454
1641,177606.87682150264
1642,251336.82218273258
1643,225641.99623415124
1644,244607.24115804496
1645,213055.7282760831
1646,145596.53527359472
1647,149752.14335267633
1648,128745.89730490238
1649,144807.92847501134
1650,110342.78202747344
1651,123722.92623352891
1652,95463.19178693427
1653,93757.48505545297
1654,149198.30535806224
1655,133632.14390067247
1656,146505.7213951372
