Id,SalePrice
1461,115132.07348181476
1462,150835.89704785505
1463,189131.53153621667
1464,187506.32555233646
1465,204628.22402044022
1466,167325.72083555182
1467,175029.05188417673
1468,160012.27495245019
1469,192726.9896127648
1470,122973.39782908934
1471,199987.57160453868
1472,96713.15901397346
1473,100528.17192491247
1474,143578.38826344497
1475,106847.65390445552
1476,344638.5342235924
1477,246423.56359666053
1478,296136.20100686577
1479,309530.30508545274
1480,431255.143612874
1481,321871.9517370827
1482,218646.4513633192
1483,180303.7403755832
1484,165055.38163425607
1485,207353.72184795912
1486,202382.29008039192
1487,335056.350483481
1488,236185.90045966592
1489,193210.06141582562
1490,241553.04811445836
1491,195637.82383816733
1492,96496.61782048178
1493,175348.23132974497
1494,294430.81266078906
1495,295525.55586846726
1496,244068.74565970042
1497,186841.32543620752
1498,166206.9326543587
1499,165534.4685170867
1500,157210.81724681513
1501,176202.652033137
1502,154874.8886377933
1503,276983.3432624921
1504,236223.21546201556
1505,231845.0961071608
1506,184389.5442456484
1507,239857.28275999002
1508,199541.5460620593
1509,152667.8328341266
1510,145009.8848621455
1511,151953.90934038296
1512,175787.80962364032
1513,146249.95651641508
1514,148675.8853386926
1515,205771.95337711138
1516,153157.84453342602
1517,162304.75428607548
1518,132783.96361922953
1519,213861.64196595692
1520,129945.85214734406
1521,132089.1588226219
1522,177119.76753001363
1523,118391.23950618767
1524,125764.18410385752
1525,116595.98594628526
1526,117956.58118535294
1527,119346.29928607446
1528,134402.50967002424
1529,143587.2078027235
1530,169537.98253473802
1531,121316.87195782285
1532,102864.72602919153
1533,153859.42396926266
1534,119422.32911566285
1535,164909.5795965792
1536,110720.50503105402
1537,77147.577384088
1538,138735.004510602
1539,180214.19484030598
1540,91334.46001921063
1541,132563.4677860479
1542,136437.53395632745
1543,193171.78141752305
1544,95116.92341421258
1545,115467.88375332033
1546,130383.52781368366
1547,123509.37849196432
1548,134175.30638168965
1549,125259.10801195347
1550,140663.39471490504
1551,107347.48714717972
1552,145163.85897289193
1553,141932.45037771127
1554,111301.59005644031
1555,171573.69702277775
1556,90493.43105207747
1557,112784.76761669535
1558,94335.06559185937
1559,101780.31017447938
1560,145706.75365271652
1561,127305.63563946895
1562,134803.1718310242
1563,120163.59898626278
1564,168884.35886638932
1565,153532.23087790256
1566,237387.57971743753
1567,86812.79933486678
1568,225060.51676169017
1569,135587.51553931375
1570,142684.21293861466
1571,137343.41268821905
1572,139885.8964531071
1573,218589.05185821815
1574,122594.00269602564
1575,226482.09480333317
1576,258171.4409528817
1577,181077.2125580147
1578,135766.6275282473
1579,149522.43981283554
1580,195875.50966137898
1581,161676.8610143391
1582,119804.71825046725
1583,282957.26003424404
1584,221273.07230051333
1585,138120.75170866764
1586,60618.498147572696
1587,98750.05159359945
1588,139481.24271987236
1589,106032.18618750866
1590,122472.9102661473
1591,97279.77473476707
1592,114952.41853414619
1593,118334.4747761817
1594,120649.15282049312
1595,113235.91111305848
1596,224650.95626181888
1597,188343.21794995014
1598,234178.59154864115
1599,164097.85166032772
1600,169912.96058493346
1601,68377.24347527784
1602,104364.04020286175
1603,89261.0619007616
1604,267648.3383433418
1605,245238.46702344538
1606,170940.39510038955
1607,168308.55594616308
1608,225320.8150105806
1609,182639.57052719858
1610,155039.36643170437
1611,154010.66473648834
1612,183834.5862749613
1613,172443.66960436382
1614,114493.0195819083
1615,96714.10553516321
1616,86565.572192922
1617,96276.91553332495
1618,124234.7569382086
1619,145262.39159358604
1620,159181.30796796418
1621,146076.5871624198
1622,141801.43974042975
1623,243334.3716669823
1624,215581.23696407513
1625,110224.27304033027
1626,171911.799133076
1627,186355.65115523463
1628,264813.4676568711
1629,192661.9608076712
1630,353112.36990787333
1631,219981.95150437643
1632,250255.92330066228
1633,181178.18966556003
1634,185786.9497602056
1635,179691.45707732183
1636,153600.7743635322
1637,200234.34001632905
1638,195841.78417193823
1639,178392.7736305519
1640,269316.6881011935
1641,183970.06298515838
1642,250164.72385620204
1643,208993.25875842874
1644,231738.7055814029
1645,204138.51152839407
1646,150056.51464132688
1647,158637.49978254706
1648,128045.90199836256
1649,145363.8073581607
1650,115548.14100942315
1651,131203.68600383183
1652,98806.94899954367
1653,97959.33174870053
1654,148421.53535743628
1655,135760.2312847522
1656,143817.8852080268
1657,150993.98681558814
1658,151158.84808621547
1659,109126.02317439111
1660,165655.34214873114
1661,410003.3927958539
1662,383710.93955147924
1663,362253.0253204293
1664,483562.24098919454
1665,300511.07461959496
1666,328231.5844696042
1667,354974.3539301244
1668,332060.22819984995
1669,295863.5928140279
1670,340763.9966587749
1671,278681.33238974365
1672,396285.0338223425
1673,289539.9485428141
1674,247170.29723829133
1675,205932.81475965722
1676,201958.0288060621
1677,240244.178046571
1678,398681.5013616987
1679,372461.3198630423
1680,329514.0240751352
1681,248716.24783049073
1682,314928.5711619622
1683,201672.73242161566
1684,186119.53982314776
1685,176601.38679126475
1686,177337.30912622804
1687,182339.1665489326
1688,197056.13794063695
1689,201395.7164539247
1690,207847.3937123729
1691,195733.63751478406
1692,272775.7750542822
1693,179808.00802536096
1694,179901.1245408899
1695,167372.29360652267
1696,277021.2678494171
1697,162656.4997745649
1698,329291.2707993106
1699,306391.71363006765
1700,261839.19913306728
1701,275156.1701287986
1702,228457.41022553877
1703,234283.67686365676
1704,265602.6977423173
1705,243452.13657291234
1706,257889.02602438058
1707,218410.94798900126
1708,203516.72303426065
1709,238458.51133991158
1710,216436.89413246387
1711,279638.4297794248
1712,243305.44301770724
1713,273686.16387435107
1714,227672.97230708436
1715,213070.4276541924
1716,174942.06543247518
1717,181547.39447519148
1718,132195.63558286167
1719,201302.9857356606
1720,221273.91505202744
1721,167402.48608583293
1722,130592.8800772564
1723,164113.6591002139
1724,205132.43511247612
1725,243487.5502872984
1726,185394.65905643874
1727,158350.63773400243
1728,183009.27733809824
1729,168249.61216560734
1730,152014.91274305133
1731,124956.35950657561
1732,118178.80778116142
1733,112756.52510388952
1734,121744.12750805543
1735,129763.71605018961
1736,104344.6537105081
1737,270249.96119189606
1738,262353.3100194064
1739,248639.60245718353
1740,208316.90516231811
1741,186271.0685251844
1742,174326.8821800855
1743,186809.24212395423
1744,279267.56569931284
1745,223951.481394378
1746,194846.75457188432
1747,215542.51001636864
1748,217979.35100665622
1749,153618.4079905667
1750,124575.87821064124
1751,272861.7923385333
1752,110546.17673879459
1753,151058.16339690678
1754,199996.0296369961
1755,171114.488557211
1756,129389.41137930802
1757,119595.7927233601
1758,162640.976066944
1759,162997.21587072467
1760,165532.49282172736
1761,156321.3866734362
1762,174658.02688027653
1763,175612.2489811057
1764,117140.44753620094
1765,163510.0113258158
1766,174751.0907790409
1767,214712.11915523585
1768,144265.06134961086
1769,167972.22400904633
1770,146292.09372668838
1771,126640.19230115887
1772,142491.7606051296
1773,132851.36728131052
1774,155105.5841120748
1775,134525.36999831078
1776,135086.38688053083
1777,99880.98447905568
1778,143821.8977372365
1779,114414.0054927447
1780,178005.82931250252
1781,126239.50629907764
1782,84583.31971688004
1783,144888.02278448822
1784,109548.1986646016
1785,126322.88478772508
1786,154069.88465577696
1787,159336.2672441909
1788,62544.79399691126
1789,106270.81226468968
1790,80752.59897642583
1791,172378.3218419305
1792,153299.58976590083
1793,126095.61461278163
1794,147426.01316937176
1795,126088.1524360841
1796,126171.03744636071
1797,115077.72508752944
1798,117035.50289909707
1799,106100.09797396422
1800,138877.73390482104
1801,135531.14413313594
1802,144730.99235662844
1803,144120.00396525732
1804,149568.17728107923
1805,127160.95306314653
1806,125287.50733360094
1807,133261.63671595405
1808,135226.39177795374
1809,122435.66015466311
1810,138771.54390470654
1811,91318.08406298525
1812,99622.2242317655
1813,125985.57619511767
1814,92231.08317667744
1815,61927.83865985194
1816,94387.01803975967
1817,125735.71052151019
1818,142727.15463164498
1819,128965.87653894386
1820,74084.32935347041
1821,106986.21584903183
1822,147892.43610426446
1823,56851.16836750739
1824,123997.87083300072
1825,143080.6369735143
1826,111675.96749924419
1827,102276.94179935328
1828,137653.83873996427
1829,141004.1115304744
1830,133135.34957240836
1831,146089.09392173108
1832,77194.44972504984
1833,129776.3536127939
1834,119459.69114243361
1835,113573.65122816036
1836,111568.69354095666
1837,86926.88080200981
1838,120891.85333392653
1839,86140.57285213744
1840,137549.3685226616
1841,132154.80509740094
1842,87859.16074141354
1843,126957.17503879846
1844,140710.21447407728
1845,154357.14694059073
1846,151693.58757241396
1847,174987.35372267355
1848,53441.86983062193
1849,116370.49700858672
1850,117039.32450398355
1851,156293.7123762932
1852,125633.85390395402
1853,129754.91371290544
1854,166597.99915697388
1855,162505.43861508204
1856,232539.1969673996
1857,152011.57797488774
1858,134831.2745664962
1859,122103.0858855003
1860,147922.169173139
1861,121242.67254482946
1862,318408.6873907556
1863,296736.2371321483
1864,296818.79220119666
1865,307281.9089268547
1866,294383.0718624178
1867,218030.90105571185
1868,279776.7210966007
1869,208334.65231559082
1870,211326.40587586182
1871,245110.0249163012
1872,176841.6085334406
1873,237805.09256312696
1874,149094.17563469362
1875,197008.25126149238
1876,194383.87351994874
1877,213406.39724945035
1878,212064.43029335406
1879,133812.34549315416
1880,130860.00398526884
1881,244295.1052825342
1882,236567.46476222939
1883,190849.26221654704
1884,208638.59357323888
1885,224653.9703123391
1886,278353.85859642655
1887,217273.9092745657
1888,253420.55777612663
1889,173467.7609718487
1890,117546.25648671258
1891,129640.94564389599
1892,100815.8067792757
1893,120356.09580469236
1894,121888.06148681128
1895,138486.62789315637
1896,125820.8228653185
1897,122335.16932801928
1898,107881.76287329744
1899,163950.73460310945
1900,151904.02835923067
1901,161589.65600782365
1902,164449.74691760825
1903,210667.32301384665
1904,139820.4117576645
1905,190546.2119111849
1906,140376.5140463314
1907,206932.7751153968
1908,105969.35851777259
1909,136447.07458790814
1910,120368.02760538443
1911,214271.87324408168
1912,333816.0967556982
1913,137806.56805697808
1914,69040.58170802008
1915,296190.08956243563
1916,64871.65065452164
1917,245982.30353131416
1918,128870.85503631078
1919,180515.0970370465
1920,171230.38072332164
1921,333203.4133328437
1922,280120.54765921336
1923,238036.12234492478
1924,209249.09356462277
1925,204288.4992020832
1926,329797.88338195253
1927,139690.6168483854
1928,165581.36845793034
1929,122777.665093739
1930,135755.99474851138
1931,138021.37409622935
1932,147799.404143907
1933,177779.12479640412
1934,171344.09818152714
1935,165236.6354096744
1936,179799.17441991967
1937,184742.16559479872
1938,187273.68463536614
1939,248009.34165262352
1940,194431.07406570157
1941,165436.37991944668
1942,186962.2076518928
1943,215997.6774763012
1944,352748.21869050234
1945,364888.2002785701
1946,137617.88990623908
1947,213344.11309814863
1948,173329.49514232427
1949,252259.43671390624
1950,195131.56117298818
1951,263268.7623521775
1952,228316.10598818972
1953,167597.39614595327
1954,180723.80211400546
1955,137434.88965604466
1956,311011.18139086023
1957,151627.49539610787
1958,285217.1904056309
1959,148088.8663090048
1960,120331.78837483384
1961,123824.87683461
1962,97132.4871097019
1963,100458.5616010151
1964,112040.14515135819
1965,141832.86022394375
1966,131401.0011798235
1967,296817.4247190907
1968,390671.2505306776
1969,358119.9116770956
1970,380380.62342551915
1971,421963.83692322776
1972,351820.9083580751
1973,280647.3286014798
1974,341572.48250535555
1975,420514.42560907657
1976,270967.75319414143
1977,355874.4814740338
1978,343014.5993261721
1979,317357.1479210358
1980,210721.32617888026
1981,342148.43213496765
1982,229186.7159885719
1983,214483.93472819505
1984,184509.44328679636
1985,223845.5516632955
1986,229917.99895849376
1987,181554.9122936082
1988,177413.43283737559
1989,201977.86278110175
1990,214986.79376622153
1991,239281.35542387818
1992,218721.82281358796
1993,175385.0839490197
1994,236567.4428838912
1995,184150.24144011896
1996,245496.49567059334
1997,302350.6050174173
1998,301068.00305839296
1999,297955.43543711875
2000,307329.49565005687
2001,285085.17477917357
2002,266763.86725998326
2003,251041.0474169012
2004,273274.6958764873
2005,234385.29143097418
2006,213729.9374853072
2007,242044.69240173782
2008,207805.69970575173
2009,196107.5683955174
2010,197758.90936294256
2011,145195.06700620882
2012,171173.46939461443
2013,178481.47968862078
2014,186984.3345019265
2015,212512.48374084363
2016,190473.66327976494
2017,201933.00304962503
2018,120229.23836848006
2019,133081.2659481521
2020,105287.58601012452
2021,108063.85780838723
2022,176170.8360419818
2023,162508.87541253824
2024,286868.70815030084
2025,320697.1181347845
2026,180682.04589667957
2027,159963.75627159092
2028,162331.16078560503
2029,159172.04988117612
2030,244006.59435581331
2031,222101.5563793915
2032,235608.62830787472
2033,232984.27040087333
2034,178199.01010219762
2035,214382.02330118106
2036,195629.64822707255
2037,197333.5384109291
2038,286727.49300087965
2039,209848.43830456195
2040,272562.7485152727
2041,277905.3297592708
2042,206393.42925170602
2043,164569.6500014227
2044,171000.56677595014
2045,217897.6870576776
2046,140563.09054371674
2047,139043.56598553312
2048,145168.97125184152
2049,147715.70327728675
2050,177808.4655224365
2051,101885.67051570775
2052,127817.10788214397
2053,153848.90348625227
2054,96692.1092785505
2055,154152.09435234408
2056,160282.17285217065
2057,119291.59685292198
2058,217550.39983131358
2059,141837.84073667464
2060,178587.63256606492
2061,169325.0901716844
2062,128954.22689333183
2063,119218.81272047547
2064,132696.1513744945
2065,117914.7314541908
2066,169609.456011231
2067,109885.86316093178
2068,148394.11437979352
2069,85022.25047836528
2070,110933.9302490789
2071,97249.90480399004
2072,148884.14133742105
2073,130069.17760665876
2074,185232.61048166588
2075,128652.56279679733
2076,116598.93574630198
2077,148184.23628649465
2078,122582.50510819888
2079,129920.55336390971
2080,111065.0101771123
2081,120357.29309397265
2082,121125.69576291341
2083,146317.5672304268
2084,105972.93571582047
2085,115446.6985227354
2086,119998.96000206831
2087,133958.6475128793
2088,99293.41934607607
2089,77562.63343040235
2090,128977.78311089381
2091,109913.265896491
2092,128144.58597367773
2093,129377.60845980806
2094,110456.12905985037
2095,135973.19530350427
2096,85253.66191279958
2097,96111.51914820059
2098,147708.70515997894
2099,56756.15091325961
2100,86107.77018482934
2101,110166.7430598472
2102,129494.32729161684
2103,108014.78607315682
2104,150785.52165590448
2105,122370.24125666922
2106,73065.39932113585
2107,191291.15734482277
2108,111776.95804875394
2109,113816.08347347687
2110,136791.4298929684
2111,150659.9533567889
2112,145804.7894488861
2113,129461.33934247452
2114,113652.590157437
2115,165802.4184488644
2116,123608.4357693739
2117,148715.18022744055
2118,121571.0076457922
2119,110091.4471677518
2120,118964.22747002146
2121,89683.354011671
2122,118279.62731554276
2123,78646.92741802866
2124,160819.19577723724
2125,138933.20312144532
2126,151839.83865782578
2127,159410.5290733854
2128,129683.88035048901
2129,81411.40980317746
2130,117725.95648539915
2131,128337.33941757497
2132,111351.52358150418
2133,111643.68936229867
2134,107208.75094327812
2135,87257.12179635372
2136,73787.03108262723
2137,104441.53527309782
2138,138744.04285633366
2139,145502.02732778236
2140,147908.24572604187
2141,153420.8297354395
2142,124736.2499816943
2143,144885.22717993273
2144,118600.58285288277
2145,138172.13633422778
2146,158077.3582661424
2147,145102.04053219277
2148,148114.37777973525
2149,157189.89813519688
2150,216462.8020988743
2151,113183.68125827139
2152,159691.8426309815
2153,159826.2909557939
2154,100861.01861108269
2155,130370.43062354632
2156,237822.02099931327
2157,231763.1261086678
2158,249270.91145974913
2159,221045.10041259762
2160,189331.7098772548
2161,227743.3842881018
2162,326793.3989014276
2163,309587.7529935798
2164,232006.43379340472
2165,191312.45316383414
2166,159391.39251399555
2167,211640.44156281982
2168,192906.39179638753
2169,201238.64784086935
2170,227231.01289235512
2171,158282.545519507
2172,131147.99208025084
2173,165541.6985360459
2174,230768.18765193457
2175,262119.75669727303
2176,297742.1486872289
2177,239420.6934339157
2178,207812.40876082177
2179,138359.73655530185
2180,202866.28628191375
2181,198497.87998288719
2182,221879.25124572616
2183,195772.36178329674
2184,120490.26328660271
2185,129073.15842806298
2186,130926.81180418924
2187,139827.68231867143
2188,148029.65044770954
2189,290653.2220231247
2190,80240.76316345137
2191,83540.64489565427
2192,89151.95543552258
2193,111071.38090501103
2194,93001.93307756542
2195,113806.0871023981
2196,119353.46142455566
2197,128212.5925330996
2198,152598.96829659023
2199,172463.48218833338
2200,147725.9751430292
2201,145966.5889470855
2202,190226.1373143738
2203,137064.78057230695
2204,179316.90796392053
2205,129931.10713031888
2206,130446.20798049755
2207,193692.0878217636
2208,260480.40339263334
2209,235118.36835148913
2210,118531.2777099851
2211,106562.12807350869
2212,103068.82920296158
2213,104778.37834182968
2214,128794.66777169191
2215,99845.7273337954
2216,141148.0185859301
2217,66969.50003607517
2218,91539.7912862323
2219,83231.75540547157
2220,69648.28256101094
2221,293269.871602062
2222,285581.4968791566
2223,297542.8552330819
2224,212035.79168861185
2225,130039.39519052935
2226,199549.9537591883
2227,201758.45681115147
2228,252337.02848441337
2229,243433.31577395299
2230,154159.69827007852
2231,209908.87116986501
2232,176765.3894819831
2233,187118.55088249824
2234,242563.3547692359
2235,223465.0703367018
2236,245818.85852071102
2237,299022.36884752184
2238,189983.8058967005
2239,115995.46229841126
2240,163978.11242712286
2241,165285.2496014233
2242,120439.95265817817
2243,139239.77973323542
2244,111151.98706227829
2245,98311.32194529999
2246,147014.95567805026
2247,101180.85433269273
2248,120386.18950501576
2249,118344.43785067755
2250,124815.27370545152
2251,120782.92437790848
2252,169438.96055198202
2253,152995.07722161303
2254,182502.13792686557
2255,183284.43016654174
2256,183207.43275543966
2257,198707.3381579205
2258,161996.07238008291
2259,171223.91130849492
2260,136143.34369854882
2261,189077.30089436952
2262,212187.2782231841
2263,375037.6419038389
2264,471596.9940750938
2265,181566.15331547262
2266,286028.06658813776
2267,350159.6955260516
2268,441500.15870411607
2269,156676.31651117667
2270,210703.07355006106
2271,215376.17816906562
2272,210383.56440116712
2273,158455.78988797183
2274,179843.8472154428
2275,148473.4064128353
2276,178958.36787872057
2277,168566.3476004074
2278,142699.07435459405
2279,126738.99241416225
2280,130639.82956193248
2281,167515.36836947795
