Id,SalePrice
1461,117436.98591324188
1462,146920.00305953703
1463,182632.03457288735
1464,178976.18119931527
1465,189291.97133255372
1466,169764.25821822317
1467,162334.84239736648
1468,165057.82956595818
1469,195690.1828812172
1470,125184.6504084082
1471,213172.67198976746
1472,93479.20539166324
1473,92326.84980609566
1474,151942.20171631867
1475,140251.8328292467
1476,353024.5311697267
1477,241291.7001546043
1478,275677.0917736416
1479,292171.12727116037
1480,484789.82891427004
1481,315609.89082896715
1482,203814.38974832874
1483,159607.62459212457
1484,173567.37240385925
1485,180137.31021990004
1486,197707.85510859304
1487,371346.081635388
1488,218259.42271861972
1489,201655.2340123013
1490,194146.8994687435
1491,196535.46631228257
1492,92905.58362824551
1493,178109.46191442813
1494,289130.61066519615
1495,272241.11612940853
1496,235660.33677161604
1497,181475.08870526394
1498,154627.7065574822
1499,158623.77758094034
1500,153816.23658765858
1501,167309.0615574423
1502,158963.50071288613
1503,309501.81781895924
1504,220991.85815811442
1505,236308.08022608355
1506,157680.97740713804
1507,214379.24110177765
1508,188967.38061425916
1509,153299.8962705848
1510,153109.6641613928
1511,153823.12432580852
1512,164300.81726758825
1513,132935.9645518206
1514,156051.65094594823
1515,206395.22382316124
1516,161704.642507326
1517,152065.4946523483
1518,133674.26380386736
1519,230315.40507073887
1520,134428.1779741592
1521,140889.23313298431
1522,156869.65659042986
1523,116378.38156680253
1524,122260.97115317981
1525,114177.50055068432
1526,130360.25253251827
1527,106765.59226793796
1528,128954.63195032501
1529,130095.52787156208
1530,165241.37750069494
1531,130740.06703443885
1532,107803.04000694196
1533,138465.1517878691
1534,115029.41672436218
1535,168486.26097224024
1536,113991.70159313285
1537,89122.96482649507
1538,163431.72440724127
1539,194549.56583888855
1540,111337.97857822679
1541,139860.08234175597
1542,140798.11742795285
1543,210572.66266905237
1544,88590.58951396494
1545,99068.35022235668
1546,121476.38250924904
1547,131927.49536723588
1548,127517.93817284763
1549,104587.79303286238
1550,143785.7467628896
1551,114691.77404818077
1552,150495.58128115305
1553,135939.8759471606
1554,103449.4414750456
1555,171747.1059446689
1556,84709.91660072951
1557,114214.67572494892
1558,75674.08115905282
1559,107440.74355591903
1560,148784.247902498
1561,134798.08373528504
1562,124516.94314493978
1563,110235.28733772048
1564,162515.79023648213
1565,156270.47174163352
1566,235711.6120029697
1567,77869.74485958439
1568,212462.99903349325
1569,156922.1928731388
1570,136051.15398834704
1571,138147.93314139417
1572,147700.7871636464
1573,270359.87199263135
1574,98969.1621665502
1575,230485.23453634712
1576,206720.15200155688
1577,200715.94849671656
1578,126606.15667803359
1579,142029.01753828416
1580,190621.7351897579
1581,145819.35537633204
1582,121708.1818921001
1583,311787.3479641061
1584,242820.73088727464
1585,137570.8757177308
1586,61335.15533032269
1587,96071.03170470185
1588,146130.72794864658
1589,104078.81749245216
1590,122502.08331441668
1591,100236.90459139699
1592,114708.3168718444
1593,110696.66841539687
1594,128147.2811185455
1595,117950.11103718403
1596,238873.39111719333
1597,169903.59087343552
1598,200307.1074733559
1599,177686.7429173439
1600,184640.21090177895
1601,70574.93989629955
1602,100924.90408173257
1603,99413.97510135478
1604,268700.5877171654
1605,248366.16267011603
1606,169032.4227728709
1607,165082.4505369958
1608,236218.30360094167
1609,199736.50740170255
1610,152358.0473853868
1611,163307.4019442334
1612,176503.99373660248
